integration_row_key	code	tension_kind	v2_register	v2_label_withdrawn	why_not_an_established_contradiction	what_would_settle_it	a_state	c_arm_link_state	c_registry_type_statement_assumption	c_source_join_verification	c_contested_flags	c_sole_arm_multi_results_group_flag	c_leaf_claim_verification	c_leaf_claim_verification_before_downgrade	c_group_text_comparator_wording_unverified	resolution	source_pointer
NCT01975519|OM6|OG001	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2010_2013.txt :: studies[nct=NCT01975519] :: outcomeMeasures[6] :: groups[OG001]
NCT02089334|OM4|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02089334] :: outcomeMeasures[4] :: groups[OG000]
NCT02089334|OM4|OG001	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02089334] :: outcomeMeasures[4] :: groups[OG001]
NCT02089334|OM4|OG002	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02089334] :: outcomeMeasures[4] :: groups[OG002]
NCT02089334|OM4|OG003	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02089334] :: outcomeMeasures[4] :: groups[OG003]
NCT02259582|OM0|OG000	UNRESOLVED_EVIDENCE_TENSION:C_CONTESTED:GROUP_TITLE_IS_A_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	EVIDENCE	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	A contested flag opposes a token- or text-derived reading (group-title wording, a leaf claim) to a registry field. That is an inference against a source statement, not two source assertions about one object. v3 further downgrades the leaf claims and records the group description as a transformed excerpt rather than verbatim, and marks group-text comparator wording unverified. The blanket promotion of any contested flag to a contradiction is withdrawn; every flag is retained verbatim.	WHAT_WOULD_SETTLE_IT: verbatim source text plus a registry-side statement of the same arm/comparator fact, so that two source assertions could be compared directly.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	GROUP_TITLE_IS_A_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	NO	RETAINED_UNVERIFIED_WITH_LOCATOR		GROUP_TEXT_PLACEBO_OR_SHAM_WORDING;GROUP_TITLE_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02259582] :: outcomeMeasures[0] :: groups[OG000]
NCT02259582|OM0|OG001	UNRESOLVED_EVIDENCE_TENSION:C_CONTESTED:GROUP_TITLE_IS_A_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	EVIDENCE	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	A contested flag opposes a token- or text-derived reading (group-title wording, a leaf claim) to a registry field. That is an inference against a source statement, not two source assertions about one object. v3 further downgrades the leaf claims and records the group description as a transformed excerpt rather than verbatim, and marks group-text comparator wording unverified. The blanket promotion of any contested flag to a contradiction is withdrawn; every flag is retained verbatim.	WHAT_WOULD_SETTLE_IT: verbatim source text plus a registry-side statement of the same arm/comparator fact, so that two source assertions could be compared directly.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	GROUP_TITLE_IS_A_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	NO	RETAINED_UNVERIFIED_WITH_LOCATOR		GROUP_TEXT_PLACEBO_OR_SHAM_WORDING;GROUP_TITLE_TREATMENT_SEQUENCE_CONTAINING_A_PLACEBO_TOKEN	RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02259582] :: outcomeMeasures[0] :: groups[OG001]
NCT02347917|OM5|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02347917] :: outcomeMeasures[5] :: groups[OG000]
NCT02347917|OM5|OG002	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02347917] :: outcomeMeasures[5] :: groups[OG002]
NCT02347917|OM5|OG003	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02347917] :: outcomeMeasures[5] :: groups[OG003]
NCT02347917|OM5|OG004	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02347917] :: outcomeMeasures[5] :: groups[OG004]
NCT02431260|OM7|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	UNSUITABLE_FOR_PROPORTION	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02431260] :: outcomeMeasures[7] :: groups[OG000]
NCT02566993|OM7|OG001	UNRESOLVED_EVIDENCE_TENSION:C_CONTESTED:LEAF_CLAIMED_ARM_LABEL_NOT_PRESENT_IN_REGISTERED_ARMS	EVIDENCE	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	A contested flag opposes a token- or text-derived reading (group-title wording, a leaf claim) to a registry field. That is an inference against a source statement, not two source assertions about one object. v3 further downgrades the leaf claims and records the group description as a transformed excerpt rather than verbatim, and marks group-text comparator wording unverified. The blanket promotion of any contested flag to a contradiction is withdrawn; every flag is retained verbatim.	WHAT_WOULD_SETTLE_IT: verbatim source text plus a registry-side statement of the same arm/comparator fact, so that two source assertions could be compared directly.	NOT_REFUTED_BY_THIS_COMPONENT	CONTESTED		NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE	LEAF_CLAIMED_ARM_LABEL_NOT_PRESENT_IN_REGISTERED_ARMS	NO	NOT_VERIFIABLE_IN_THIS_CACHE		GROUP_TEXT_CONTROL_OR_COMPARATOR_WORDING	RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02566993] :: outcomeMeasures[7] :: groups[OG001]
NCT02567799|OM11|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02567799] :: outcomeMeasures[11] :: groups[OG000]
NCT02567799|OM11|OG001	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02567799] :: outcomeMeasures[11] :: groups[OG001]
NCT02567799|OM11|OG002	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02567799] :: outcomeMeasures[11] :: groups[OG002]
NCT02679170|OM8|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED		NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02679170] :: outcomeMeasures[8] :: groups[OG000]
NCT02679170|OM8|OG001	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED		NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02679170] :: outcomeMeasures[8] :: groups[OG001]
NCT02762981|OM7|OG000	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG000]
NCT02762981|OM7|OG001	UNRESOLVED_MAPPING_TENSION:SOLE_REGISTERED_ARM_VS_MULTIPLE_RESULTS_GROUPS	MAPPING	CONTRADICTIONS-genuine.tsv (INTEGRATION2)	GENUINE_CONTRADICTION__RETAINED	One registered arm in the arms module; several results groups in one outcome measure. These are two different modules at two different grains. They are mutually exclusive only if each results group must be a registered arm -- the very correspondence C2 v3 marks UNPROVED (registry_type_statement_assumption) on a registry join it marks NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE on all 552 rows. Under a reporting-group reading both statements stand, so this is an unresolved mapping tension, not an established contradiction.	WHAT_WOULD_SETTLE_IT: a source statement binding results groups to registered arms for this record -- the registry join fields absent from this cache.	NOT_REFUTED_BY_THIS_COMPONENT	PROPOSED	ASSUMES_THIS_RESULTS_GROUP_IS_A_SUBSET_OF_THE_REGISTERED_ARM_SET_MEMBERSHIP_UNPROVED	NOT_ESTABLISHED_REGISTRY_JOIN_FIELDS_ABSENT_FROM_THIS_CACHE		YES	RETAINED_UNVERIFIED_WITH_LOCATOR			RETAINED_UNRESOLVED__FLAG_PRESERVED__NO_FIELD_IS_DECLARED_WRONG__NOT_COUNTED_AS_A_CONTRADICTION	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG001]
