row_key	record_type	payload_file	nct_id	outcome_measure_index	outcome_measure_title	group_id	group_title	n_classes_in_om	class_index	class_title	category_index	category_title	category_count	denom_units	reported_denominator_participants	class_category_sum	contributing_classes_category_sum	residual_denominator_minus_sum	producer_cells_CRPRSDPD	producer_evaluable_n	producer_dropped_participants	producer_overwrite_scope	producer_conflicting	corrected_reading	recoverability	note
R028	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	1	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4		none	False		RECOVERABLE	kept
R028	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	2	SD	2	Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4		none	False		RECOVERABLE	kept
R028	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	3	PD	2	Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4		none	False		RECOVERABLE	kept
R028	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG015	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	4	NE	1	Participants	5	5	5	0	CR=0;PR=0;SD=2;PD=2	4		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R029	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3	2	none	False	CR=0; PR=0; SD=1; PD=2; NE=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R029	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	0	CR	0	Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R029	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	1	PR	0	Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R029	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	2	SD	1	Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R029	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	3	PD	2	Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	kept
R029	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG016	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Naïve HNSCC	1	0	<untitled>	4	NE	2	Participants	5	5	5	0	CR=0;PR=0;SD=1;PD=2	3		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R030	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>				Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1	1	none	False	CR=0; PR=0; SD=0; PD=1; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R030	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>	0	CR	0	Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R030	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>	1	PR	0	Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R030	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>	2	SD	0	Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R030	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>	3	PD	1	Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	kept
R030	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG017	Alomfilimab 2.4 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Pancreatic Cancer	1	0	<untitled>	4	NE	1	Participants	2	2	2	0	CR=0;PR=0;SD=0;PD=1	1		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R031	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>				Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5	1	none	False	CR=0; PR=0; SD=2; PD=3; NE=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R031	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>	0	CR	0	Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R031	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>	1	PR	0	Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R031	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>	2	SD	2	Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R031	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>	3	PD	3	Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	kept
R031	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG020	Alomfilimab 8 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated Triple Negative BC	1	0	<untitled>	4	NE	1	Participants	6	6	6	0	CR=0;PR=0;SD=2;PD=3	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R032	CLASS	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>				Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7	2	none	False	CR=0; PR=0; SD=3; PD=4; NE=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R032	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>	0	CR	0	Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7		none	False		RECOVERABLE	kept
R032	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>	1	PR	0	Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7		none	False		RECOVERABLE	kept
R032	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>	2	SD	3	Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7		none	False		RECOVERABLE	kept
R032	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>	3	PD	4	Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7		none	False		RECOVERABLE	kept
R032	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03829501	6	Best Overall Response (BOR) Per RECIST 1.1	OG022	Alomfilimab 24 mg + Atezolizumab in Anti-PD-(L)1 Pre-treated HNSCC	1	0	<untitled>	4	NE	2	Participants	9	9	9	0	CR=0;PR=0;SD=3;PD=4	7		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R033	CLASS	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>				Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14	1	none	False	CR=5; PR=3; MR=1; SD=3; PD=3	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R033	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>	0	CR	5	Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14		none	False		RECOVERABLE	kept
R033	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>	1	PR	3	Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14		none	False		RECOVERABLE	kept
R033	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>	2	MR	1	Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R033	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>	3	SD	3	Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14		none	False		RECOVERABLE	kept
R033	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04753658	5	Number of Participants With Best Overall Response Based on HCP Reported Objective Response	OG000	Lorlatinib	1	0	<untitled>	4	PD	3	Participants	15	15	15	0	CR=5;PR=3;SD=3;PD=3	14		none	False		RECOVERABLE	kept
R034	CLASS	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>				Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5	1	none	False	Complete Response (CR)=0; Partial Response (PR)=2; Stable Disease (SD)=2; Progressive Disease (PD)=1; Not Evaluable (NE)=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R034	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>	0	Complete Response (CR)	0	Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5		none	False		RECOVERABLE	kept
R034	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>	1	Partial Response (PR)	2	Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5		none	False		RECOVERABLE	kept
R034	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>	2	Stable Disease (SD)	2	Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5		none	False		RECOVERABLE	kept
R034	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>	3	Progressive Disease (PD)	1	Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5		none	False		RECOVERABLE	kept
R034	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG000	Part 1: Cohort 1 Lerociclib at 200 mg QD	1	0	<untitled>	4	Not Evaluable (NE)	1	Participants	6	6	6	0	CR=0;PR=2;SD=2;PD=1	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R035	CLASS	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>				Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6	1	none	False	Complete Response (CR)=0; Partial Response (PR)=1; Stable Disease (SD)=3; Progressive Disease (PD)=2; Not Evaluable (NE)=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R035	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>	0	Complete Response (CR)	0	Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6		none	False		RECOVERABLE	kept
R035	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>	1	Partial Response (PR)	1	Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6		none	False		RECOVERABLE	kept
R035	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>	2	Stable Disease (SD)	3	Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6		none	False		RECOVERABLE	kept
R035	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>	3	Progressive Disease (PD)	2	Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6		none	False		RECOVERABLE	kept
R035	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG003	Part 1: Cohort 4 Lerociclib at 150 mg BID	1	0	<untitled>	4	Not Evaluable (NE)	1	Participants	7	7	7	0	CR=0;PR=1;SD=3;PD=2	6		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R036	CLASS	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>				Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4	1	none	False	Complete Response (CR)=0; Partial Response (PR)=3; Stable Disease (SD)=0; Progressive Disease (PD)=1; Not Evaluable (NE)=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R036	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>	0	Complete Response (CR)	0	Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4		none	False		RECOVERABLE	kept
R036	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>	1	Partial Response (PR)	3	Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4		none	False		RECOVERABLE	kept
R036	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>	2	Stable Disease (SD)	0	Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4		none	False		RECOVERABLE	kept
R036	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>	3	Progressive Disease (PD)	1	Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4		none	False		RECOVERABLE	kept
R036	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03455829	2	Best Overall Tumor Response	OG004	Part 1: Cohort 5 Lerociclib at 200 mg BID	1	0	<untitled>	4	Not Evaluable (NE)	1	Participants	5	5	5	0	CR=0;PR=3;SD=0;PD=1	4		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R037	CLASS	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>				Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30	1	none	False	Complete response=0; Partial response=0; Stable disease=20; Progressive disease=10; Non-evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R037	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>	0	Complete response	0	Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30		none	False		RECOVERABLE	kept
R037	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>	1	Partial response	0	Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30		none	False		RECOVERABLE	kept
R037	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>	2	Stable disease	20	Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30		none	False		RECOVERABLE	kept
R037	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>	3	Progressive disease	10	Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30		none	False		RECOVERABLE	kept
R037	CATEGORY	ctg_results_bor_2018_2021.txt	NCT04329949	2	Best Overall Response (BOR)	OG000	Relacorilant With Nab-paclitaxel	1	0	<untitled>	4	Non-evaluable	1	Participants	31	31	31	0	CR=0;PR=0;SD=20;PD=10	30		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R038	CLASS	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>				Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23	2	none	False	Complete Response (CR)=0; Partial Response (PR)=4; Stable Disease (SD)=15; Progressive Disease (PD)=4; Not Assessed (NA)=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R038	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>	0	Complete Response (CR)	0	Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23		none	False		RECOVERABLE	kept
R038	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>	1	Partial Response (PR)	4	Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23		none	False		RECOVERABLE	kept
R038	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>	2	Stable Disease (SD)	15	Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23		none	False		RECOVERABLE	kept
R038	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>	3	Progressive Disease (PD)	4	Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23		none	False		RECOVERABLE	kept
R038	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03965689	0	Number of Participants With an Overall Response	OG000	Treatment (Paclitaxel, Carboplatin, Pevonedistat)	1	0	<untitled>	4	Not Assessed (NA)	2	Participants	25	25	25	0	CR=0;PR=4;SD=15;PD=4	23		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R039	CLASS	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>				Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5	1	none	False	Complete Response (CR)=0; Partial Response (PR)=0; Stable Disease (SD)=0; Non-CR/Non-PR=0; Progressive Disease (PD)=5; Not Evaluable=1	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	0	Complete Response (CR)	0	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	kept
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	1	Partial Response (PR)	0	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	kept
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	2	Stable Disease (SD)	0	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	kept
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	3	Non-CR/Non-PR	0	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	4	Progressive Disease (PD)	5	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	kept
R039	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG000	Avelumab 10 Miligram Per Kilogram (mg/kg)	1	0	<untitled>	5	Not Evaluable	1	Participants	6	6	6	0	CR=0;PR=0;SD=0;PD=5	5		none	False		RECOVERABLE	DROPPED_BY_PRODUCER
R040	CLASS	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>				Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13	2	none	False	Complete Response (CR)=0; Partial Response (PR)=0; Stable Disease (SD)=4; Non-CR/Non-PR=0; Progressive Disease (PD)=9; Not Evaluable=2	RECOVERABLE	full category vector of the single contributing class sums exactly to the denoms value
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	0	Complete Response (CR)	0	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	kept
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	1	Partial Response (PR)	0	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	kept
R040	CATEGORY	ctg_results_bor_2018_2021.txt	NCT03451825	2	Number of Participants With Confirmed Best Overall Response (BOR) as Per Response Evaluation Criteria in Solid Tumors (RECIST Version 1.1) and as Adjudicated by the Investigator	OG001	Avelumab 20 mg/kg	1	0	<untitled>	2	Stable Disease (SD)	4	Participants	15	15	15	0	CR=0;PR=0;SD=4;PD=9	13		none	False		RECOVERABLE	kept
